"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
128;490000;2282,63582597;0;487717,36;60,9627927153;207,19079947;22;2;2;167;1;0;0;1;7;2;0;0;3;0;6;0;0;2
129;490000;12,4702891525;0;489987,53;106,870132569;106,113851625;37;1;6;271;1;0;0;4;9;2;0;0;14;0;4;0;0;1
130;490000;76049,7303809;0;413950,27;230,65400137;227,62415963;124;0;5;262;4;0;0;2;4;1;0;0;12;0;1;0;0;2
131;490000;307946,554496;71,3228986931;181982,12;0;1075,59247378;187;0;8;305;2;0;0;4;8;1;0;0;10;0;1;0;0;3
132;490000;1326,34544075;0;488673,65;0;172,946287683;279;0;29;258;1;0;0;2;6;19;0;0;52;0;4;0;0;1
133;490000;23422,2018563;66813,0769268;399764,72;9684,81480689;0;82;0;2;344;6;0;0;1;7;2;0;0;31;0;2;0;0;1
134;490000;3872,47813083;772,882776677;485354,64;40,6096049848;0;321;0;16;203;2;0;0;3;6;1;0;0;40;0;6;0;0;1
135;490000;25807,9675711;54549,9482718;409642,08;1217,65611249;0;288;0;56;189;2;0;0;1;1;2;0;0;3;0;4;0;0;2
136;490000;395640,163062;4555,51441669;89804,32;584,811012684;0;364;0;38;190;3;0;0;2;4;2;0;0;6;0;5;0;0;2
137;490000;329923,183788;680,996269646;159395,82;217,071625839;0;357;0;23;122;6;0;0;1;10;0;0;0;11;0;14;0;0;3
138;490000;272530,510276;1556,30122228;215913,19;466,468292762;0;177;0;35;273;5;0;0;2;12;0;0;0;28;0;5;0;0;2
139;490000;183029,705509;22900,9890225;284069,31;1703,79859968;0;502;0;21;294;3;0;0;1;2;0;0;0;16;0;11;0;0;5
140;490000;74639,6826001;3232,64519542;412127,67;6426,30904315;0;565;0;25;183;8;0;0;2;4;0;0;0;6;0;6;0;0;4
141;490000;14,90691674;0;489985,09;364,886208635;0;628;0;55;263;8;0;0;1;7;0;0;0;19;0;3;0;0;2
142;490000;5144,89385123;0;484855,11;26,9035641142;0;377;0;29;262;2;0;0;2;6;0;0;0;147;0;1;0;0;3
143;490000;15029,7823584;0;474970,22;265,824072833;0;227;0;7;284;1;0;0;4;7;0;0;0;107;0;1;0;0;4
144;490000;40369,7605325;0;449630,24;438,566283002;0;341;0;50;207;3;0;0;2;7;0;0;0;8;0;3;0;0;5
145;490000;2432,49826784;0;487567,5;39,7096816456;0;98;0;13;40;7;0;0;1;11;0;0;0;166;0;6;0;0;4
146;490000;3191,59970736;0;486808,4;67,7736969082;0;17;0;6;29;3;0;0;0;15;0;0;0;578;0;2;0;0;2
147;490000;21786,3180318;1439,89164499;466773,79;0;0;35;0;11;35;5;0;0;0;5;0;0;0;390;0;1;0;0;1
148;490000;20582,3610947;0;469417,64;0;0;67;0;3;43;1;0;0;0;6;0;0;0;426;0;9;0;0;2
