"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"accidents";"frequency";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
181;40000;5223,12139024;7078,80317344;27698,08;813,507980684;446,398074007;1;1;2;10;1;0;0;6;2;12;0;0;10;0;1;0;0;2
182;40000;6451,56412783;4806,6286776;28741,81;953,4644709;314,790163081;2;1;2;18;1;0;0;2;1;16;0;0;12;0;3;0;0;2
183;40000;27,6348419081;13877,1818697;26095,18;592,903949931;21,4189398481;5;1;5;3;3;0;0;1;2;3;0;0;3;0;1;0;0;1
184;40000;4914,3458268;11644,4940316;23441,16;165,987427492;111,075045637;2;1;19;3;1;0;0;1;3;18;0;0;19;0;2;0;0;2
185;40000;7686,54955945;6286,01452159;26027,44;688,551824123;117,522828612;10;1;4;5;1;0;0;1;3;3;0;0;6;0;1;0;0;1
186;40000;3709,08388473;2967,42513248;33323,49;620,932886527;173,550369538;16;2;3;3;1;0;0;5;2;2;0;0;5;0;2;0;0;1
187;40000;2520,64352112;8612,61761056;28866,74;704,725418903;208,096293627;8;1;3;15;2;0;0;1;1;5;0;0;33;0;1;0;0;1
188;40000;5158,25675962;3954,02959987;30887,71;614,195376785;196,864697358;2;1;12;45;1;0;0;2;2;5;0;0;3;0;1;0;0;1
189;40000;4773,17292936;2104,98855785;33121,84;493,77782793;52,8263767534;14;2;12;15;1;0;0;1;1;4;0;0;3;0;1;0;0;1
190;40000;2779,37167662;4999,51632588;32221,11;671,603018914;220,151725189;10;2;10;16;1;0;0;8;1;2;0;0;5;0;3;0;0;2
191;40000;14348,4575338;2390,91499123;23260,63;174,017746313;214,431009462;8;1;6;20;3;0;0;2;1;2;0;0;12;0;3;0;0;2
192;40000;5260,28041055;2010,76910226;32728,95;21,2609425418;256,322566251;3;1;2;4;1;0;0;2;2;4;0;0;6;0;3;0;0;1
193;40000;4360,83668318;674,501961888;34964,66;215,295957072;171,794175012;9;1;4;3;1;0;0;1;1;11;0;0;11;0;2;0;0;1
194;40000;0;1356,77579103;38643,22;911,542875554;165,859775569;5;1;3;6;1;0;0;2;2;13;0;0;15;0;4;0;0;1
195;40000;0;8469,53343998;31530,47;1062,95340929;364,44282118;6;1;14;10;1;0;0;1;5;2;0;0;48;0;1;0;0;1
196;40000;0;7904,74173104;32095,26;829,826763475;230,417895716;1;1;8;7;1;0;0;3;1;1;0;0;4;0;2;0;0;1
197;40000;0;4572,51405546;35427,49;830,735030553;55,6834042078;4;1;7;20;1;0;0;3;2;10;0;0;18;0;3;0;0;1
198;40000;0;11763,1308547;28236,87;743,029360524;154,041728013;5;1;4;11;1;0;0;1;1;5;0;0;44;0;2;0;0;1
199;40000;0;8488,89349248;31511,11;1017,80526705;159,847377444;4;1;4;45;2;0;0;1;1;23;0;0;30;0;1;0;0;1
200;40000;0;12633,9518761;27366,05;365,574423181;66,9117774399;5;1;2;11;1;0;0;1;3;4;0;0;8;0;1;0;0;1
201;40000;0;8464,23848905;31535,76;547,510441356;366,99693029;32;1;3;9;1;0;0;1;2;12;0;0;3;0;1;0;0;3
202;40000;3507,97510373;0;36492,02;77,8827703091;376,11043123;3;1;2;3;1;0;0;1;1;4;0;0;4;0;1;0;0;2
203;40000;6583,38851185;0;33416,61;32,8258667671;215,15336408;1;1;9;17;1;0;0;1;2;22;0;0;8;0;1;0;0;1
204;40000;6223,65089099;0;33776,35;292,786563958;214,760287181;6;1;4;11;1;0;0;1;1;10;0;0;23;0;2;0;0;1
205;40000;7140,75850882;0;32859,24;67,6114642263;200,053269036;6;1;2;24;1;0;0;1;1;7;0;0;9;0;2;0;0;1
206;40000;893,024001626;0;39106,98;679,261995298;225,03465529;1;1;14;6;1;0;0;2;2;9;0;0;30;0;1;0;0;5
207;40000;3618,34573173;0;36381,65;186,427279898;278,707819359;29;1;2;46;1;0;0;4;2;8;0;0;42;0;1;0;0;1
208;40000;0;0;40000;166,227911271;193,294937963;2;0;2;10;2;0;0;2;2;14;0;0;11;0;3;0;0;4
209;40000;18435,6536079;316,158658983;21248,19;0;109,089796564;2;0;13;6;2;0;0;1;3;1;0;0;47;0;1;0;0;1
210;40000;2972,89000461;10532,4870263;26494,62;0;213,440387597;1;0;24;6;1;0;0;1;1;2;0;0;18;0;1;0;0;1
211;40000;7677,02467948;0;32322,98;0;200,046051229;7;0;10;3;2;0;0;1;1;2;0;0;28;0;1;0;0;1
212;40000;2782,42500961;0;37217,57;0;201,387879093;10;0;9;3;1;0;0;2;2;2;0;0;25;0;1;0;0;1
213;40000;34302,6118585;0;5697,39;0;30,2576710783;3;0;3;3;1;0;0;2;2;10;0;0;19;0;2;0;0;1
214;40000;3289,96622709;6798,3910697;29911,64;834,227558459;0;9;0;13;3;1;0;0;1;2;7;0;0;18;0;2;0;0;1
215;40000;14774,2648835;364,325955887;24861,41;364,027735732;0;40;0;2;12;2;0;0;1;1;3;0;0;3;0;2;0;0;1
216;40000;3278,81625639;2660,69108884;34060,49;482,887551769;0;2;0;4;13;1;0;0;2;1;3;0;0;11;0;2;0;0;4
217;40000;2742,88578285;8584,96047987;28672,15;506,318858408;0;3;0;10;15;1;0;0;1;2;6;0;0;14;0;5;0;0;2
218;40000;3583,61145294;10957,1800065;25459,21;542,230229493;0;4;0;12;21;4;0;0;1;1;6;0;0;40;0;2;0;0;2
219;40000;4728,05843747;4190,71682271;31081,22;64,3396750926;0;3;0;7;27;1;0;0;2;1;16;0;0;18;0;1;0;0;1
220;40000;952,109061925;4212,11948615;34835,77;836,301356414;0;3;0;2;6;1;0;0;2;1;2;0;0;14;0;1;0;0;1
221;40000;3540,77384938;5183,9173681;31275,31;1130,09117608;0;15;0;9;16;1;0;0;1;2;1;0;0;18;0;1;0;0;1
222;40000;1507,89969475;7461,34478416;31030,76;590,158154951;0;7;0;2;12;1;0;0;2;2;8;0;0;11;0;1;0;0;1
223;40000;4767,20821913;2612,52364377;32620,27;291,036460127;0;1;0;12;6;1;0;0;2;2;29;0;0;6;0;1;0;0;1
224;40000;2270,30446272;12947,6435318;24782,05;434,932678124;0;2;0;9;12;1;0;0;1;2;2;0;0;12;0;2;0;0;1
225;40000;1487,63776524;437,577806925;38074,78;1127,40464461;0;11;0;10;3;1;0;0;1;2;4;0;0;3;0;1;0;0;2
226;40000;3429,51882119;2030,87144301;34539,61;877,574635831;0;10;0;5;10;1;0;0;1;1;8;0;0;3;0;2;0;0;1
227;40000;8029,74136481;6323,76772925;25646,49;164,890260859;0;2;0;4;14;1;0;0;1;2;15;0;0;3;0;1;0;0;1
228;40000;4054,71868778;721,577498457;35223,7;271,850054546;0;4;0;6;13;2;0;0;1;1;1;0;0;3;0;1;0;0;1
229;40000;351,912862271;2372,84595257;37275,24;681,03213979;0;1;0;3;13;1;0;0;2;1;2;0;0;5;0;1;0;0;1
230;40000;3872,4763566;772,882776677;35354,64;24,8993772041;0;17;0;6;38;1;0;0;1;4;1;0;0;6;0;1;0;0;2
231;40000;1040,02743992;12783,9098819;26176,06;380,618471072;0;3;0;8;12;1;0;0;1;2;2;0;0;8;0;2;0;0;1
232;40000;1842,81849881;9592,0490062;28565,13;263,174899056;0;4;0;3;3;1;0;0;1;1;1;0;0;14;0;2;0;0;2
233;40000;6080,39267298;2978,24497814;30941,36;456,503190081;0;17;0;4;13;1;0;0;1;3;2;0;0;8;0;2;0;0;1
234;40000;3412,53400161;1454,56139488;35132,9;470,504546388;0;16;0;2;26;1;0;0;1;1;1;0;0;73;0;1;0;0;2
235;40000;6112,58895237;3107,87403931;30779,54;349,963605873;0;13;0;2;41;1;0;0;1;2;2;0;0;21;0;1;0;0;1
236;40000;1876,75095244;2698,43022493;35424,82;180,910782753;0;6;0;11;27;2;0;0;2;1;3;0;0;25;0;1;0;0;1
237;40000;3381,67976684;9695,17606292;26923,14;515,628953658;0;2;0;11;9;1;0;0;1;2;17;0;0;37;0;3;0;0;1
238;40000;429,990775752;16161,8116883;23408,2;139,650497015;0;21;0;8;9;1;0;0;1;2;8;0;0;6;0;1;0;0;1
239;40000;200,601717735;8085,20088728;31714,2;826,420502519;0;4;0;7;16;1;0;0;2;4;1;0;0;3;0;2;0;0;2
240;40000;8623,42312151;82,3062872342;31294,27;259,01320199;0;1;0;3;2;1;0;0;1;4;1;0;0;57;0;5;0;0;1
241;40000;2589,32957379;1183,95800243;36226,71;926,29550793;0;1;0;3;3;1;0;0;2;1;2;0;0;16;0;3;0;0;1
242;40000;1058,5381206;6709,21985423;32232,24;1117,91049621;0;1;0;4;12;1;0;0;1;2;3;0;0;15;0;4;0;0;1
243;40000;1447,63066771;7884,92265205;30667,45;669,273932339;0;21;0;3;8;1;0;0;1;2;6;0;0;14;0;5;0;0;1
244;40000;13195,2127547;730,151489431;26074,64;201,168691088;0;4;0;2;17;1;0;0;3;1;1;0;0;23;0;2;0;0;1
245;40000;713,218330574;3361,24836035;35925,53;306,169701244;0;48;0;4;34;1;0;0;1;2;6;0;0;14;0;1;0;0;1
246;40000;2591,5260562;13376,4057152;24032,07;281,520820046;0;1;0;10;9;1;0;0;1;1;2;0;0;48;0;1;0;0;1
247;40000;5440,43999125;551,78129426;34007,78;761,23363898;0;1;0;2;3;2;0;0;1;1;2;0;0;29;0;2;0;0;1
248;40000;7968,44787606;549,795762279;31481,76;862,970618352;0;8;0;2;5;1;0;0;1;4;6;0;0;49;0;1;0;0;1
249;40000;3969,22356659;1196,04521252;34834,73;634,505836109;0;1;0;10;3;1;0;0;1;2;3;0;0;52;0;4;0;0;1
250;40000;701,526947049;348,486713997;38949,99;417,67201599;0;1;0;10;3;1;0;0;0;2;2;0;0;8;0;1;0;0;1
251;40000;3268,63875463;4768,95276681;31962,41;528,82279621;0;5;0;9;22;1;0;0;0;2;8;0;0;23;0;1;0;0;2
252;40000;0;6411,31340669;33588,69;757,578624526;0;18;0;21;3;1;0;0;0;2;2;0;0;17;0;2;0;0;1
253;40000;0;6441,62816096;33558,37;717,693145611;0;2;0;2;3;1;0;0;0;5;11;0;0;6;0;1;0;0;2
254;40000;0;3386,32986537;36613,67;1074,53000698;0;44;0;3;3;2;0;0;0;2;6;0;0;18;0;1;0;0;1
255;40000;0;15445,8383683;24554,16;352,044147809;0;6;0;4;16;1;0;0;0;1;4;0;0;27;0;2;0;0;1
256;40000;0;2648,37364702;37351,63;1312,17949287;0;5;0;3;16;1;0;0;0;2;3;0;0;16;0;1;0;0;1
257;40000;0;6039,33223461;33960,67;802,63011993;0;22;0;6;14;2;0;0;0;4;4;0;0;26;0;1;0;0;1
258;40000;0;7184,40581099;32815,59;612,280803126;0;1;0;10;13;2;0;0;0;2;2;0;0;2;0;1;0;0;4
259;40000;0;3502,79611393;36497,2;1128,54987798;0;4;0;6;3;1;0;0;0;2;22;0;0;11;0;2;0;0;2
260;40000;0;7366,47073183;32633,53;672,353354953;0;29;0;9;10;1;0;0;0;2;2;0;0;20;0;3;0;0;1
261;40000;0;4562,89963966;35437,1;752,562053565;0;9;0;3;3;1;0;0;0;2;2;0;0;33;0;3;0;0;1
262;40000;0;15150,6650985;24849,33;508,339687421;0;10;0;5;11;2;0;0;0;1;4;0;0;8;0;2;0;0;1
263;40000;0;7511,87874313;32488,12;1054,29233581;0;2;0;3;2;2;0;0;0;2;10;0;0;20;0;1;0;0;4
264;40000;0;5993,99327209;34006,01;781,929973138;0;1;0;5;8;2;0;0;0;1;3;0;0;16;0;1;0;0;4
265;40000;0;5614,27335164;34385,73;435,270627561;0;1;0;8;4;1;0;0;0;1;16;0;0;11;0;2;0;0;1
266;40000;0;6395,16833631;33604,83;825,44452335;0;8;0;4;32;2;0;0;0;2;2;0;0;12;0;1;0;0;2
267;40000;0;8041,90958611;31958,09;679,125029829;0;33;0;3;20;4;0;0;0;2;13;0;0;18;0;2;0;0;1
268;40000;1008,44580613;0;38991,55;268,069900292;0;6;0;5;15;1;0;0;0;3;17;0;0;41;0;2;0;0;2
269;40000;10687,064551;0;29312,94;223,519820166;0;38;0;2;11;1;0;0;0;3;8;0;0;31;0;1;0;0;1
270;40000;2550,11325441;0;37449,89;136,305359131;0;2;0;2;4;3;0;0;0;1;4;0;0;11;0;2;0;0;2
271;40000;0;0;40000;15,7102277836;0;4;0;8;3;1;0;0;0;1;2;0;0;22;0;1;0;0;1
272;40000;1901,41269665;9289,97323938;28808,61;0;0;9;0;3;21;2;0;0;0;1;4;0;0;10;0;1;0;0;3
273;40000;6845,32209033;21,4136716619;33133,26;0;0;2;0;4;47;1;0;0;0;1;1;0;0;6;0;3;0;0;3
274;40000;1526,90138314;23,4355204485;38449,66;0;0;38;0;4;11;1;0;0;0;1;1;0;0;54;0;1;0;0;1
275;40000;7697,95790653;8807,12560355;23494,92;0;0;27;0;8;10;2;0;0;0;1;13;0;0;17;0;1;0;0;1
276;40000;9910,25038452;733,147519206;29356,6;0;0;4;0;4;12;1;0;0;0;6;10;0;0;20;0;1;0;0;1
277;40000;12597,8105407;3085,28028076;24316,91;0;0;36;0;9;5;1;0;0;0;2;4;0;0;27;0;1;0;0;1
278;40000;5174,66308321;1301,52336968;33523,81;0;0;11;0;2;21;3;0;0;0;2;3;0;0;36;0;2;0;0;2
279;40000;2751,10548187;0;37248,89;0;0;3;0;9;13;1;0;0;0;2;1;0;0;33;0;2;0;0;1
280;40000;147,257470085;0;39852,74;0;0;19;0;5;7;1;0;0;0;1;2;0;0;15;0;2;0;0;1
281;40000;3608,89025596;0;36391,11;0;0;24;0;4;3;1;0;0;0;2;8;0;0;5;0;1;0;0;2
282;40000;52,8270814395;0;39947,17;0;0;3;0;11;37;1;0;0;0;6;4;0;0;13;0;2;0;0;2
283;40000;3045,70904031;0;36954,29;0;0;1;0;7;20;1;0;0;0;1;1;0;0;11;0;1;0;0;1
284;40000;1903,44087762;0;38096,56;0;0;2;0;12;35;1;0;0;0;1;2;0;0;25;0;1;0;0;2
285;40000;32481,1640911;0;7518,84;0;0;77;0;3;13;1;0;0;0;2;14;0;0;29;0;1;0;0;2
286;40000;36603,3896602;0;3396,61;0;0;17;0;4;29;1;0;0;0;1;4;0;0;9;0;1;0;0;2
287;40000;38056,6894695;0;1943,31;0;0;8;0;22;9;1;0;0;0;1;26;0;0;48;0;1;0;0;2
288;40000;39765,7831903;0;234,22;0;0;15;0;3;35;1;0;0;0;1;2;0;0;40;0;1;0;0;1
289;40000;34302,246675;0;5697,75;0;0;27;0;3;14;2;0;0;0;2;11;0;0;17;0;2;0;0;1
290;40000;9773,13287881;0;30226,87;0;0;12;0;3;9;1;0;0;0;1;12;0;0;32;0;2;0;0;1
291;40000;35011,6174127;0;4988,38;0;0;5;0;8;32;1;0;0;0;2;9;0;0;8;0;1;0;0;1
292;40000;36921,6743041;0;3078,33;0;0;1;0;3;39;1;0;0;0;2;2;0;0;2;0;1;0;0;1
293;40000;28475,9229787;0;11524,08;0;0;9;0;3;31;1;0;0;0;2;5;0;0;5;0;1;0;0;1
294;40000;31255,6016282;0;8744,4;0;0;1;0;3;23;1;0;0;0;1;1;0;0;3;0;1;0;0;1
295;40000;40000;0;0;0;0;3;0;11;29;1;0;0;0;2;6;0;0;6;0;1;0;0;3
296;40000;40000;0;0;0;0;27;0;15;31;2;0;0;0;2;1;0;0;3;0;2;0;0;3
297;40000;0;0;40000;0;0;6;0;3;41;1;0;0;0;2;1;0;0;2;0;1;0;0;4
298;40000;0;0;40000;0;0;49;0;6;28;1;0;0;0;1;1;0;0;5;0;3;0;0;1
299;40000;0;0;40000;0;0;5;0;6;3;1;0;0;0;2;8;0;0;20;0;5;0;0;1
300;40000;0;0;40000;0;0;5;0;6;8;2;0;0;0;2;7;0;0;26;0;3;0;0;1
301;40000;0;0;40000;0;0;2;0;6;3;1;0;0;0;1;1;0;0;4;0;1;0;0;1
302;40000;0;0;40000;0;0;16;0;4;13;1;0;0;0;2;1;0;0;20;0;6;0;0;1
303;40000;8219,42566569;3150,53668282;28630,04;476,06801798;344,525060724;2;0;6;46;2;0;0;0;1;4;0;0;45;0;1;0;0;3
304;40000;572,257410531;3881,8732719;35545,87;386,462348787;117,932873003;11;0;19;28;2;0;0;0;3;6;0;0;20;0;1;0;0;1
305;40000;8132,61182555;5138,16544771;26729,22;728,954054636;201,018734767;11;0;6;30;2;0;0;0;2;2;0;0;9;0;1;0;0;1
306;40000;1857,40721428;8695,7686276;29446,82;843,564646843;449,539020498;4;0;7;15;1;0;0;0;4;2;0;0;16;0;1;0;0;1
307;40000;2207,48632431;15093,2152888;22699,3;825,870473313;41,8672818624;25;0;6;12;1;0;0;0;1;1;0;0;4;0;3;0;0;1
308;40000;1259,18544908;6870,39775719;31870,42;119,808547519;209,716390549;31;0;9;12;1;0;0;0;1;14;0;0;26;0;1;0;0;1
309;40000;7412,7609532;2701,63819708;29885,6;116,570913887;404,469712325;2;0;3;42;1;0;0;0;2;6;0;0;30;0;1;0;0;1
310;40000;41,4444503943;128,801774139;39829,75;44,8393244049;126,565257232;1;0;2;12;1;0;0;0;1;4;0;0;12;0;5;0;0;1
311;40000;11634,4038367;2386,0818161;25979,51;468,721565193;455,298285796;1;0;6;27;2;0;0;0;3;4;0;0;12;0;1;0;0;1
312;40000;12541,7017928;1126,74313355;26331,56;345,13186002;201,047954989;23;0;3;23;2;0;0;0;2;5;0;0;27;0;1;0;0;4
313;40000;1276,1664737;9683,85165374;29039,98;365,427083389;223,276700694;32;0;4;24;1;0;0;0;4;1;0;0;5;0;1;0;0;2
314;40000;1513,96022037;5342,77042114;33143,27;1026,59599253;60,3537560669;12;0;2;24;1;0;0;0;1;1;0;0;15;0;1;0;0;2
315;40000;4496,78510172;539,667124305;34963,55;577,565478744;212,777398141;5;0;2;3;2;0;0;0;2;1;0;0;10;0;1;0;0;2
316;40000;4220,70207919;944,44379993;34834,85;1146,39268558;226,808024508;2;0;2;13;1;0;0;0;1;1;0;0;26;0;1;0;0;1
317;40000;12,5702163625;3408,50547184;36578,92;1147,1407495;4,2781143371;1;0;12;6;1;0;0;0;1;2;0;0;25;0;1;0;0;1
318;40000;10889,9292139;219,832952538;28890,24;159,925023323;254,226094216;2;0;2;6;1;0;0;0;2;1;0;0;32;0;1;0;0;1
319;40000;16340,3574347;1348,82841623;22310,81;318,267094257;318,95419774;22;0;6;7;2;0;0;0;2;2;0;0;57;0;1;0;0;3
320;40000;14735,323006;537,942691263;24726,73;421,139513273;402,420683691;1;0;4;5;1;0;0;0;1;1;0;0;16;0;2;0;0;1
321;40000;4465,41543119;837,831863;34696,75;112,700003056;116,248677816;6;0;4;7;1;0;0;0;1;2;0;0;18;0;2;0;0;1
322;40000;1243,77031423;10272,349953;28483,88;972,604939184;226,564692635;1;0;8;34;2;0;0;0;1;2;0;0;21;0;1;0;0;1
323;40000;6366,15832231;10500,3414252;23133,5;504,785193809;4,33157945182;1;0;19;10;2;0;0;0;2;2;0;0;53;0;1;0;0;1
324;40000;1280,45709082;4339,42388733;34380,12;792,197786875;222,118695683;25;0;2;4;1;0;0;0;2;1;0;0;60;0;1;0;0;1
325;40000;129,552537418;8550,7263194;31319,72;1053,12249017;245,419469133;15;0;3;3;1;0;0;0;2;3;0;0;9;0;2;0;0;1
326;40000;3489,91258408;148,21369843;36361,87;942,644598732;41,4213399421;27;0;4;2;1;0;0;0;2;1;0;0;5;0;2;0;0;1
327;40000;380,684315335;7270,91337595;32348,4;809,031283882;278,534239973;3;0;3;9;1;0;0;0;4;5;0;0;78;0;2;0;0;1
328;40000;741,753067433;7996,09867271;31262,15;901,296839833;316,038949173;14;0;3;5;2;0;0;0;3;2;0;0;14;0;2;0;0;1
329;40000;8038,50783083;1137,60010893;30823,89;199,26154481;219,22763833;17;0;3;34;1;0;0;0;2;13;0;0;25;0;1;0;0;1
330;40000;3390,94911569;1521,66155493;35087,39;91,0024176084;91,9838141516;13;0;2;8;3;0;0;0;1;1;0;0;13;0;1;0;0;3
331;40000;13695,6764906;322,346095518;25981,98;201,098119657;182,201574007;24;0;8;3;4;0;0;0;4;1;0;0;33;0;2;0;0;3
332;40000;134,40586688;15206,1213996;24659,47;905,460704708;104,011978803;2;0;2;14;1;0;0;0;4;2;0;0;10;0;1;0;0;2
333;40000;1305,73226959;6459,47437493;32234,79;693,161267203;249,196224424;6;0;5;5;2;0;0;0;3;1;0;0;12;0;1;0;0;1
334;40000;142,997914637;4425,18060019;35431,82;1169,0652804;227,497031205;1;0;8;3;1;0;0;0;1;3;0;0;33;0;1;0;0;1
335;40000;900,079802047;1685,95234925;37413,97;237,812423287;203,736975037;14;0;2;3;1;0;0;0;2;1;0;0;24;0;1;0;0;1
336;40000;8623,61394373;214,167096836;31162,22;180,703207684;420,309623698;16;0;7;6;1;0;0;0;2;1;0;0;38;0;2;0;0;1
337;40000;20980,5302719;2538,46700176;16481;276,909694179;292,347978589;13;0;6;18;1;0;0;0;2;1;0;0;32;0;1;0;0;1
338;40000;463,182079024;480,888636098;39055,93;40,5925271816;40,4602977944;5;0;5;28;1;0;0;0;2;3;0;0;6;0;1;0;0;1
339;40000;2913,06654637;17565,140308;19521,79;677,063643411;1,679734323;4;0;4;22;1;0;0;0;1;4;0;0;4;0;1;0;0;1
340;40000;8055,18408389;1164,80842856;30780,01;394,44404147;260,402150935;4;0;9;9;1;0;0;0;2;1;0;0;21;0;1;0;0;1
341;40000;2819,92691619;7857,46697007;29322,61;648,633143636;99,5406822494;16;0;9;12;2;0;0;0;2;2;0;0;4;0;2;0;0;1
342;40000;7222,56122992;3001,06815493;29776,37;369,125176373;132,896600451;2;0;11;7;1;0;0;0;2;3;0;0;36;0;2;0;0;1
343;40000;2110,29567508;1418,45327732;36471,25;769,837827714;93,6375425681;37;0;9;6;1;0;0;0;2;3;0;0;22;0;1;0;0;1
344;40000;6797,26892307;3586,35248186;29616,38;392,105821865;202,545392418;7;0;2;14;1;0;0;0;2;2;0;0;12;0;1;0;0;1
345;40000;210,94928953;1158,24160937;38630,81;197,164900615;230,45873926;3;0;3;7;1;0;0;0;1;3;0;0;2;0;1;0;0;1
346;40000;2467,49268243;412,449867962;37120,06;153,709685373;129,499162449;23;0;2;18;1;0;0;0;1;3;0;0;44;0;1;0;0;1
347;40000;4134,78519834;10234,1008705;25631,11;990,147782484;194,206522995;4;0;3;6;6;0;0;0;1;5;0;0;12;0;1;0;0;2
348;40000;656,424818771;8329,12034615;31014,45;1323,56611163;54,6141740987;2;0;3;15;1;0;0;0;2;1;0;0;12;0;2;0;0;1
349;40000;4979,94140236;894,853949085;34125,2;1056,35958914;226,4659581;2;0;10;31;3;0;0;0;2;4;0;0;24;0;2;0;0;1
350;40000;7187,99606589;6950,94870523;25861,06;714,181134409;123,875325591;3;0;2;18;3;0;0;0;2;1;0;0;8;0;1;0;0;1
351;40000;507,743563854;2864,95764585;36627,3;1210,82252888;229,236853553;1;0;4;12;3;0;0;0;1;1;0;0;54;0;1;0;0;1
352;40000;2619,53864163;308,738910172;37071,72;709,378671881;202,084298028;21;0;3;33;1;0;0;0;4;3;0;0;6;0;1;0;0;1
353;40000;5947,61811461;55,9934840098;33996,39;251,029134254;225,421638753;4;0;4;25;1;0;0;0;1;1;0;0;5;0;1;0;0;1
354;40000;3433,98011589;5567,71904876;30998,3;580,105484082;119,460543207;1;0;4;14;1;0;0;0;1;3;0;0;11;0;1;0;0;1
355;40000;3335,92725029;1776,92889235;34887,14;712,051478069;452,166212424;1;0;3;3;2;0;0;0;2;4;0;0;2;0;1;0;0;1
356;40000;2241,81049451;16,4255651968;37741,76;463,427254473;4,93983456507;1;0;23;12;1;0;0;0;2;1;0;0;33;0;1;0;0;1
357;40000;338,339512747;10731,0823502;28930,58;696,632484336;399,503123982;1;0;5;25;1;0;0;0;1;2;0;0;12;0;4;0;0;2
358;40000;5394,8831753;7217,69155854;27387,43;1260,28655675;222,817900334;61;0;3;27;1;0;0;0;1;1;0;0;15;0;2;0;0;1
359;40000;7016,4403543;1582,26745163;31401,29;409,037905844;42,8694317914;6;0;6;6;1;0;0;0;1;1;0;0;24;0;1;0;0;1
360;40000;1214,46292344;6519,91622004;32265,62;1348,09080004;343,131053412;22;0;9;12;1;0;0;0;5;1;0;0;4;0;1;0;0;3
361;40000;8150,80556415;587,332325442;31261,86;114,577699447;205,775411485;3;0;2;9;1;0;0;0;5;1;0;0;20;0;3;0;0;1
362;40000;4436,17102238;606,481655571;34957,35;217,644296112;383,295679409;1;0;6;30;1;0;0;0;1;1;0;0;2;0;1;0;0;1
363;40000;2295,56909545;7194,54766667;30509,88;724,92820174;335,060962882;1;0;6;12;1;0;0;0;1;2;0;0;13;0;2;0;0;1
364;40000;1733,76607461;3836,43781884;34429,8;590,739075432;2,40914236425;8;0;2;18;1;0;0;0;2;2;0;0;15;0;1;0;0;1
365;40000;4997,89405398;3540,54657699;31461,56;559,98755368;213,879685398;15;0;10;8;1;0;0;0;2;2;0;0;12;0;1;0;0;2
366;40000;3428,79033838;8818,5441057;27752,67;1106,14563981;249,68019392;1;0;20;9;1;0;0;0;2;0;0;0;42;0;2;0;0;1
367;40000;5946,86493941;2783,46075247;31269,67;1028,93166427;21,7768874522;3;0;11;21;1;0;0;0;4;0;0;0;32;0;1;0;0;1
368;40000;1683,4199515;8026,71921;30289,86;1014,41398231;276,341132409;10;0;14;9;2;0;0;0;3;0;0;0;17;0;1;0;0;1
369;40000;1237,69895064;6555,49442551;32206,81;658,009553811;275,269024432;6;0;3;14;2;0;0;0;2;0;0;0;35;0;4;0;0;1
370;40000;6726,14506306;3017,73027539;30256,12;286,403292546;48,9790650375;4;0;2;3;1;0;0;0;2;0;0;0;22;0;1;0;0;1
371;40000;716,675239192;6695,73190034;32587,59;1401,02936819;217,686890897;9;0;2;13;1;0;0;0;1;0;0;0;9;0;2;0;0;1
372;40000;1046,66737298;4747,47684788;34205,86;365,154859176;394,749347991;5;0;3;7;1;0;0;0;1;0;0;0;2;0;2;0;0;1
373;40000;1610,32876051;5320,6197276;33069,05;284,122052316;200,03629509;31;0;4;3;1;0;0;0;2;0;0;0;55;0;2;0;0;1
374;40000;6090,95859837;1168,94868296;32740,09;462,500943302;200,066842186;12;0;2;3;1;0;0;0;2;0;0;0;34;0;3;0;0;1
375;40000;2486,38855571;639,886009048;36873,73;290,152310034;200,030877981;12;0;6;6;2;0;0;0;2;0;0;0;24;0;3;0;0;1
376;40000;2965,62180346;132,5230069;36901,86;207,513467081;200,033221093;29;0;9;15;1;0;0;0;1;0;0;0;10;0;1;0;0;2
377;40000;6749,20242779;372,871153948;32877,93;191,529623752;166,578356768;13;0;3;3;1;0;0;0;1;0;0;0;18;0;2;0;0;1
378;40000;7615,55001557;1484,09644141;30900,35;219,880115565;220,888433303;4;0;4;18;1;0;0;0;2;0;0;0;25;0;1;0;0;1
379;40000;6587,60508411;22,2207537607;33390,17;207,37180708;207,326146809;8;0;18;21;1;0;0;0;3;0;0;0;20;0;1;0;0;1
380;40000;1523,33407546;543,866859503;37932,8;84,7905911902;86,5861519768;29;0;30;3;2;0;0;0;2;0;0;0;48;0;2;0;0;1
381;40000;2862,29940423;1426,31683579;35711,38;255,59955533;203,543599299;20;0;6;28;1;0;0;0;2;0;0;0;14;0;2;0;0;1
382;40000;3196,56135042;8073,85461546;28729,58;640,391302684;1,40396782622;33;0;2;3;1;0;0;0;1;0;0;0;9;0;2;0;0;2
