"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"BikeOsmM";"accidents";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
1182;90000;77971,64515;2404,77130913;9623,58;866,302431637;0;0;0;0;12;0;0;0;0;0;0;0;0;52;0;0;0;0;0
1183;90000;56239,5840029;422,110608037;33338,31;1124,81734035;0;0;0;0;32;0;0;0;0;0;0;0;0;47;0;0;0;0;0
1184;90000;4690,2152863;825,716231236;84484,07;1059,15065171;0;0;0;0;50;0;0;0;0;0;0;0;0;74;0;0;0;0;0
1185;90000;4853,89813327;32,9693543978;85113,13;225,037719988;0;0;0;0;19;0;0;0;0;0;0;0;0;63;0;0;0;0;0
1186;90000;15855,6425859;12725,838126;61418,52;1010,61103602;0;0;0;0;7;0;0;0;0;0;0;0;0;72;0;0;0;0;0
1187;90000;20781,4275381;9757,61454584;59460,96;876,306772062;0;0;0;0;3;0;0;0;0;0;0;0;0;39;0;0;0;0;0
1188;90000;0;13825,7483633;76174,25;2112,21942005;0;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0
1189;90000;0;2550,77359447;87449,23;365,172156566;0;0;0;0;4;0;0;0;0;0;0;0;0;13;0;0;0;0;0
1190;90000;0;52884,6527191;37115,35;1946,58272896;0;0;0;0;11;0;0;0;0;0;0;0;0;18;0;0;0;0;0
1191;90000;0;2142,64954035;87857,35;245,271579741;0;0;0;0;12;0;0;0;0;0;0;0;0;39;0;0;0;0;0
1192;90000;0;1851,98798221;88148,01;224,201312559;0;0;0;0;21;0;0;0;0;0;0;0;0;14;0;0;0;0;0
1193;90000;684,158245011;0;89315,84;361,19289912;0;0;0;0;13;0;0;0;0;0;0;0;0;55;0;0;0;0;0
1194;90000;14435,1518679;0;75564,85;10,3473111877;0;0;0;0;10;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1195;90000;4341,71665738;0;85658,28;141,096021804;0;0;0;0;7;0;0;0;0;0;0;0;0;46;0;0;0;0;0
1196;90000;4279,69468016;0;85720,31;637,948362362;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1197;90000;7278,82884269;0;82721,17;350,120307599;0;0;0;0;84;0;0;0;0;0;0;0;0;42;0;0;0;0;0
1198;90000;830,020976227;0;89169,98;31,776194632;0;0;0;0;12;0;0;0;0;0;0;0;0;88;0;0;0;0;0
1199;90000;31,8565429134;0;89968,14;17,4321432137;0;0;0;0;35;0;0;0;0;0;0;0;0;14;0;0;0;0;0
1200;90000;0;0;90000;432,401262695;0;0;0;0;42;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1201;90000;0;0;90000;591,501061636;0;0;0;0;57;0;0;0;0;0;0;0;0;45;0;0;0;0;0
1202;90000;0;0;90000;323,90199939;0;0;0;0;12;0;0;0;0;0;0;0;0;121;0;0;0;0;0
1203;90000;0;0;90000;218,687158164;0;0;0;0;52;0;0;0;0;0;0;0;0;36;0;0;0;0;0
1204;90000;14640,0664902;5499,3201601;69860,61;0;0;0;0;0;54;0;0;0;0;0;0;0;0;15;0;0;0;0;0
1205;90000;6955,72782672;382,399455035;82661,87;0;0;0;0;0;8;0;0;0;0;0;0;0;0;87;0;0;0;0;0
1206;90000;2252,05271121;24792,1733294;62955,77;0;0;0;0;0;3;0;0;0;0;0;0;0;0;101;0;0;0;0;0
1207;90000;4544,26643097;0,84245999707;85454,89;0;0;0;0;0;3;0;0;0;0;0;0;0;0;116;0;0;0;0;0
1208;90000;12224,6812009;138,181514915;77637,14;0;0;0;0;0;116;0;0;0;0;0;0;0;0;147;0;0;0;0;0
1209;90000;5723,69425923;8565,75292132;75710,55;0;0;0;0;0;3;0;0;0;0;0;0;0;0;18;0;0;0;0;0
1210;90000;0;1048,01911845;88951,98;0;0;0;0;0;29;0;0;0;0;0;0;0;0;44;0;0;0;0;0
1211;90000;4265,52168875;0;85734,48;0;0;0;0;0;2;0;0;0;0;0;0;0;0;19;0;0;0;0;0
1212;90000;2179,31876484;0;87820,68;0;0;0;0;0;18;0;0;0;0;0;0;0;0;65;0;0;0;0;0
1213;90000;87622,2272427;0;2377,77;0;0;0;0;0;50;0;0;0;0;0;0;0;0;68;0;0;0;0;0
1214;90000;89660,6146276;0;339,39;0;0;0;0;0;32;0;0;0;0;0;0;0;0;67;0;0;0;0;0
1215;90000;49836,6042812;0;40163,4;0;0;0;0;0;16;0;0;0;0;0;0;0;0;43;0;0;0;0;0
1216;90000;86560,6844012;0;3439,32;0;0;0;0;0;9;0;0;0;0;0;0;0;0;50;0;0;0;0;0
1217;90000;549,40474691;0;89450,6;0;0;0;0;0;5;0;0;0;0;0;0;0;0;48;0;0;0;0;0
1218;90000;1721,36691485;0;88278,63;0;0;0;0;0;38;0;0;0;0;0;0;0;0;3;0;0;0;0;0
1219;90000;4725,06067566;0;85274,94;0;0;0;0;0;50;0;0;0;0;0;0;0;0;5;0;0;0;0;0
1220;90000;3708,89218371;0;86291,11;0;0;0;0;0;50;0;0;0;0;0;0;0;0;24;0;0;0;0;0
1221;90000;80958,8680615;0;9041,13;0;0;0;0;0;18;0;0;0;0;0;0;0;0;18;0;0;0;0;0
1222;90000;78420,4831072;0;11579,52;0;0;0;0;0;13;0;0;0;0;0;0;0;0;14;0;0;0;0;0
1223;90000;0,17168196468;0;89999,83;0;0;0;0;0;6;0;0;0;0;0;0;0;0;64;0;0;0;0;0
1224;90000;3785,22339487;0;86214,78;0;0;0;0;0;7;0;0;0;0;0;0;0;0;9;0;0;0;0;0
1225;90000;76283,5617819;0;13716,44;0;0;0;0;0;9;0;0;0;0;0;0;0;0;24;0;0;0;0;0
1226;90000;0;0;90000;0;0;0;0;0;24;0;0;0;0;0;0;0;0;76;0;0;0;0;0
1227;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;62;0;0;0;0;0
1228;90000;0;0;90000;0;0;0;0;0;22;0;0;0;0;0;0;0;0;68;0;0;0;0;0
1229;90000;0;0;90000;0;0;0;0;0;37;0;0;0;0;0;0;0;0;45;0;0;0;0;0
1230;90000;0;0;90000;0;0;0;0;0;55;0;0;0;0;0;0;0;0;34;0;0;0;0;0
1231;90000;0;0;90000;0;0;0;0;0;15;0;0;0;0;0;0;0;0;3;0;0;0;0;0
1232;90000;0;0;90000;0;0;0;0;0;17;0;0;0;0;0;0;0;0;19;0;0;0;0;0
1233;90000;0;0;90000;0;0;0;0;0;78;0;0;0;0;0;0;0;0;129;0;0;0;0;0
1234;90000;0;0;90000;0;0;0;0;0;25;0;0;0;0;0;0;0;0;162;0;0;0;0;0
1235;90000;0;0;90000;0;0;0;0;0;11;0;0;0;0;0;0;0;0;63;0;0;0;0;0
1236;90000;0;0;90000;0;0;0;0;0;14;0;0;0;0;0;0;0;0;112;0;0;0;0;0
1237;90000;0;0;90000;0;0;0;0;0;32;0;0;0;0;0;0;0;0;49;0;0;0;0;0
1238;90000;0;0;90000;0;0;0;0;0;26;0;0;0;0;0;0;0;0;109;0;0;0;0;0
1239;90000;0;0;90000;0;0;0;0;0;36;0;0;0;0;0;0;0;0;122;0;0;0;0;0
1240;90000;0;0;90000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;68;0;0;0;0;0
1241;90000;0;0;90000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;52;0;0;0;0;0
1242;90000;0;0;90000;0;0;0;0;0;7;0;0;0;0;0;0;0;0;61;0;0;0;0;0
1243;90000;0;0;90000;0;0;0;0;0;7;0;0;0;0;0;0;0;0;20;0;0;0;0;0
1244;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0
1245;90000;0;0;90000;0;0;0;0;0;36;0;0;0;0;0;0;0;0;3;0;0;0;0;0
1246;90000;0;0;90000;0;0;0;0;0;23;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1247;90000;0;0;90000;0;0;0;0;0;50;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1248;90000;0;0;90000;0;0;0;0;0;21;0;0;0;0;0;0;0;0;28;0;0;0;0;0
1249;90000;0;0;90000;0;0;0;0;0;26;0;0;0;0;0;0;0;0;23;0;0;0;0;0
1250;90000;0;0;90000;0;0;0;0;0;62;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1251;90000;0;0;90000;0;0;0;0;0;30;0;0;0;0;0;0;0;0;21;0;0;0;0;0
1252;90000;0;0;90000;0;0;0;0;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1253;90000;0;0;90000;0;0;0;0;0;20;0;0;0;0;0;0;0;0;38;0;0;0;0;0
1254;90000;0;0;90000;0;0;0;0;0;30;0;0;0;0;0;0;0;0;23;0;0;0;0;0
1255;90000;0;0;90000;0;0;0;0;0;24;0;0;0;0;0;0;0;0;11;0;0;0;0;0
1256;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0
1257;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;82;0;0;0;0;0
1258;90000;0;0;90000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;104;0;0;0;0;0
1259;90000;0;0;90000;0;0;0;0;0;49;0;0;0;0;0;0;0;0;42;0;0;0;0;0
1260;90000;0;0;90000;0;0;0;0;0;34;0;0;0;0;0;0;0;0;63;0;0;0;0;0
1261;90000;0;0;90000;0;0;0;0;0;64;0;0;0;0;0;0;0;0;79;0;0;0;0;0
1262;90000;0;0;90000;0;0;0;0;0;46;0;0;0;0;0;0;0;0;33;0;0;0;0;0
1263;90000;0;0;90000;0;0;0;0;0;27;0;0;0;0;0;0;0;0;26;0;0;0;0;0
1264;90000;0;0;90000;0;0;0;0;0;17;0;0;0;0;0;0;0;0;53;0;0;0;0;0
1265;90000;0;0;90000;0;0;0;0;0;22;0;0;0;0;0;0;0;0;40;0;0;0;0;0
1266;90000;0;0;90000;0;0;0;0;0;57;0;0;0;0;0;0;0;0;10;0;0;0;0;0
1267;90000;0;0;90000;0;0;0;0;0;10;0;0;0;0;0;0;0;0;82;0;0;0;0;0
1268;90000;0;0;90000;0;0;0;0;0;52;0;0;0;0;0;0;0;0;254;0;0;0;0;0
1269;90000;0;0;90000;0;0;0;0;0;36;0;0;0;0;0;0;0;0;81;0;0;0;0;0
1270;90000;0;0;90000;0;0;0;0;0;24;0;0;0;0;0;0;0;0;124;0;0;0;0;0
1271;90000;0;0;90000;0;0;0;0;0;37;0;0;0;0;0;0;0;0;32;0;0;0;0;0
1272;90000;0;0;90000;0;0;0;0;0;7;0;0;0;0;0;0;0;0;39;0;0;0;0;0
1273;90000;0;0;90000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;156;0;0;0;0;0
1274;90000;0;0;90000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;120;0;0;0;0;0
1275;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;67;0;0;0;0;0
1276;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;132;0;0;0;0;0
1277;90000;0;0;90000;0;0;0;0;0;7;0;0;0;0;0;0;0;0;118;0;0;0;0;0
1278;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;166;0;0;0;0;0
1279;90000;0;0;90000;0;0;0;0;0;18;0;0;0;0;0;0;0;0;79;0;0;0;0;0
1280;90000;0;0;90000;0;0;0;0;0;38;0;0;0;0;0;0;0;0;254;0;0;0;0;0
1281;90000;0;0;90000;0;0;0;0;0;101;0;0;0;0;0;0;0;0;104;0;0;0;0;0
1282;90000;0;0;90000;0;0;0;0;0;37;0;0;0;0;0;0;0;0;103;0;0;0;0;0
1283;90000;0;0;90000;0;0;0;0;0;15;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1284;90000;0;0;90000;0;0;0;0;0;7;0;0;0;0;0;0;0;0;21;0;0;0;0;0
1285;90000;0;0;90000;0;0;0;0;0;12;0;0;0;0;0;0;0;0;131;0;0;0;0;0
1286;90000;0;0;90000;0;0;0;0;0;25;0;0;0;0;0;0;0;0;81;0;0;0;0;0
1287;90000;0;0;90000;0;0;0;0;0;28;0;0;0;0;0;0;0;0;35;0;0;0;0;0
1288;90000;0;0;90000;0;0;0;0;0;18;0;0;0;0;0;0;0;0;155;0;0;0;0;0
1289;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;146;0;0;0;0;0
1290;90000;0;0;90000;0;0;0;0;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
1291;90000;0;0;90000;0;0;0;0;0;30;0;0;0;0;0;0;0;0;40;0;0;0;0;0
1292;90000;0;0;90000;0;0;0;0;0;10;0;0;0;0;0;0;0;0;117;0;0;0;0;0
1293;90000;0;0;90000;0;0;0;0;0;21;0;0;0;0;0;0;0;0;99;0;0;0;0;0
1294;90000;0;0;90000;0;0;0;0;0;42;0;0;0;0;0;0;0;0;89;0;0;0;0;0
1295;90000;0;0;90000;0;0;0;0;0;43;0;0;0;0;0;0;0;0;20;0;0;0;0;0
1296;90000;0;0;90000;0;0;0;0;0;58;0;0;0;0;0;0;0;0;81;0;0;0;0;0
1297;90000;0;0;90000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;115;0;0;0;0;0
1298;90000;0;0;90000;0;0;0;0;0;50;0;0;0;0;0;0;0;0;107;0;0;0;0;0
1299;90000;0;0;90000;0;0;0;0;0;4;0;0;0;0;0;0;0;0;72;0;0;0;0;0
1300;90000;0;0;90000;0;0;0;0;0;6;0;0;0;0;0;0;0;0;14;0;0;0;0;0
1301;90000;0;0;90000;0;0;0;0;0;59;0;0;0;0;0;0;0;0;10;0;0;0;0;0
1302;90000;0;0;90000;0;0;0;0;0;7;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1303;90000;0;0;90000;0;0;0;0;0;11;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1304;90000;0;0;90000;0;0;0;0;0;3;0;0;0;0;0;0;0;0;17;0;0;0;0;0
1305;90000;52844,1248233;11776,9996804;25378,88;1011,52681806;107,793510884;0;0;0;6;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1306;90000;184,128926456;4370,37220666;85445,5;368,608656169;367,536070087;0;0;0;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0
1307;90000;9982,56360895;2444,80367319;77572,63;207,441645044;202,915957004;0;0;0;3;0;0;0;0;0;0;0;0;31;0;0;0;0;0
1308;90000;2952,30968185;19382,3378182;67665,35;230,26236841;221,310091301;0;0;0;3;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1309;90000;14646,9959786;2463,64977321;72889,35;1199,97486231;498,38094774;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1310;90000;6079,39725984;179,7404619;83740,86;347,495318605;351,56493343;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1311;90000;2769,60280757;7350,63475469;79879,76;1444,90038476;313,436012972;0;0;0;6;0;0;0;0;0;0;0;0;44;0;0;0;0;0
1312;90000;13382,3032918;8654,65804722;67963,04;1269,34664367;313,033002565;0;0;0;12;0;0;0;0;0;0;0;0;7;0;0;0;0;0
1313;90000;6310,28628376;20402,9207091;63286,79;1680,15850261;356,328263791;0;0;0;3;0;0;0;0;0;0;0;0;10;0;0;0;0;0
1314;90000;9151,86840395;13310,6669811;67537,46;1649,66685843;302,442649004;0;0;0;3;0;0;0;0;0;0;0;0;22;0;0;0;0;0
1315;90000;1758,45391375;22348,8228765;65892,72;1996,13399168;888,887148098;0;0;0;9;0;0;0;0;0;0;0;0;24;0;0;0;0;0
1316;90000;20647,3182407;16531,4957304;52821,19;1635,58688295;633,55680128;0;0;0;6;0;0;0;0;0;0;0;0;17;0;0;0;0;0
1317;90000;12044,5137294;9655,98060861;68299,51;929,256634019;661,270851781;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
1318;90000;4374,03573667;11662,9340385;73963,03;2060,58818506;1386,22080716;0;0;0;50;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1319;90000;7450,01722318;11125,5297958;71424,45;1628,22965756;724,630303237;0;0;0;6;0;0;0;0;0;0;0;0;56;0;0;0;0;0
1320;90000;13759,9037034;32476,1078453;43763,99;876,624108069;608,327916379;0;0;0;9;0;0;0;0;0;0;0;0;17;0;0;0;0;0
1321;90000;11367,9112824;36915,4997677;41716,59;2289,07012826;964,265099313;0;0;0;3;0;0;0;0;0;0;0;0;58;0;0;0;0;0
1322;90000;7242,8655149;23108,5753176;59648,56;2662,85708317;1651,75107399;0;0;0;6;0;0;0;0;0;0;0;0;18;0;0;0;0;0
1323;90000;5928,09605182;47948,5116022;36123,39;2769,03885628;366,585851386;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1324;90000;18301,786326;49687,5693892;22010,64;1962,84648939;36,0626919327;0;0;0;96;0;0;0;0;0;0;0;0;11;0;0;0;0;0
1325;90000;12897,795671;39317,7962775;37784,41;3015,59022668;1725,95949053;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1326;90000;10766,7304676;30323,7919509;48909,48;1117,39097591;452,101729371;0;0;0;54;0;0;0;0;0;0;0;0;21;0;0;0;0;0
1327;90000;42200,5050574;15058,5702112;32740,92;611,292684788;431,175664308;0;0;0;6;0;0;0;0;0;0;0;0;9;0;0;0;0;0
1328;90000;71567,0134854;540,73802242;17892,25;847,39914185;305,18625417;0;0;0;6;0;0;0;0;0;0;0;0;52;0;0;0;0;0
1329;90000;61819,9544566;1238,62419912;26941,42;266,767295478;254,427911053;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0
1330;90000;49235,6194026;10469,5098335;30294,87;1195,41197077;478,233844589;0;0;0;3;0;0;0;0;0;0;0;0;61;0;0;0;0;0
1331;90000;52988,895697;11218,7033687;25792,4;969,605988846;311,312791097;0;0;0;22;0;0;0;0;0;0;0;0;10;0;0;0;0;0
1332;90000;75251,5974521;4781,4439731;9966,96;578,407511552;291,818212633;0;0;0;25;0;0;0;0;0;0;0;0;11;0;0;0;0;0
1333;90000;547,292934429;2,50135989914;89450,21;555,438849806;911,463364265;0;0;0;3;0;0;0;0;0;0;0;0;13;0;0;0;0;0
1334;90000;361,074071409;670,251111725;88968,67;1364,33927367;505,967245736;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1335;90000;3125,97226446;744,492125178;86129,54;291,663244865;321,701522647;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1336;90000;2742,05207077;3215,70393781;84042,24;142,987089402;144,503869038;0;0;0;24;0;0;0;0;0;0;0;0;6;0;0;0;0;0
1337;90000;9603,6854996;4180,54783688;76215,77;327,19876172;327,003716701;0;0;0;6;0;0;0;0;0;0;0;0;85;0;0;0;0;0
1338;90000;3244,66825668;2295,20255606;84460,13;236,928743077;241,634644246;0;0;0;3;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1339;90000;788,514377298;2586,49902042;86624,99;127,106889197;91,7399040299;0;0;0;3;0;0;0;0;0;0;0;0;9;0;0;0;0;0
1340;90000;28523,157774;3267,43283489;58209,41;721,030774885;725,262661565;0;0;0;9;0;0;0;0;0;0;0;0;5;0;0;0;0;0
1341;90000;6102,72062816;196,266465985;83701,01;557,220597334;459,104366335;0;0;0;3;0;0;0;0;0;0;0;0;40;0;0;0;0;0
1342;90000;1880,45120161;3070,08875327;85049,46;300,010194715;311,97513245;0;0;0;3;0;0;0;0;0;0;0;0;19;0;0;0;0;0
1343;90000;6546,59827756;10415,0694931;73038,33;2289,30557945;712,491226588;0;0;0;6;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1344;90000;7873,7212687;13939,9430817;68186,34;2215,84875355;818,13894893;0;0;0;4;0;0;0;0;0;0;0;0;7;0;0;0;0;0
1345;90000;6828,80936489;16088,1573535;67083,03;2528,31188355;300,272890666;0;0;0;3;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1346;90000;8242,16156106;17684,1561196;64073,68;2136,79358815;807,043854719;0;0;0;12;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1347;90000;7134,9891848;13505,7372699;69359,27;1721,11297232;545,828102049;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1348;90000;14968,0982333;3581,20969417;71450,69;1071,5669299;373,036564376;0;0;0;6;0;0;0;0;0;0;0;0;68;0;0;0;0;0
1349;90000;9774,21157334;28401,7158273;51824,07;1699,55574798;769,858028049;0;0;0;22;0;0;0;0;0;0;0;0;27;0;0;0;0;0
1350;90000;5922,38836295;48641,6784376;35435,93;1931,81289137;811,487008139;0;0;0;3;0;0;0;0;0;0;0;0;24;0;0;0;0;0
1351;90000;17060,0975861;35576,6939807;37363,21;2022,11469878;237,107184004;0;0;0;12;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1352;90000;16544,5928663;37007,7610772;36447,65;2356,70846347;965,426535407;0;0;0;6;0;0;0;0;0;0;0;0;50;0;0;0;0;0
1353;90000;7105,35900107;52590,312325;30304,33;2946,51549595;104,378338513;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;0
1354;90000;13055,3591757;34910,2663538;42034,37;2499,75310314;354,936336191;0;0;0;116;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1355;90000;14468,3302903;12947,3387623;62584,33;1608,57700754;660,828158717;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1356;90000;71005,3198574;56,2514300246;18938,43;534,239080075;396,348229261;0;0;0;9;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1357;90000;74488,5456101;1070,59139368;14440,86;531,156760294;236,985125381;0;0;0;8;0;0;0;0;0;0;0;0;3;0;0;0;0;0
1358;90000;65111,8902327;2496,49990547;22391,61;571,57649463;273,648044542;0;0;0;6;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1359;90000;24068,9483689;8697,33624261;57233,72;1679,16455184;430,901779372;0;0;0;3;0;0;0;0;0;0;0;0;21;0;0;0;0;0
1360;90000;32558,6247525;15761,1971363;41680,18;1712,30795138;34,2131213954;0;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0
1361;90000;54281,5416885;15702,9595143;20015,5;486,293207858;138,807430572;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
1362;90000;477,613358195;2301,98514496;87220,4;654,362776688;338,794007654;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1363;90000;4168,09675962;4287,64883069;81544,25;922,375136396;676,174086769;0;0;0;6;0;0;0;0;0;0;0;0;32;0;0;0;0;0
1364;90000;2430,56760146;3551,24282948;84018,19;1093,40139965;216,110120641;0;0;0;3;0;0;0;0;0;0;0;0;11;0;0;0;0;0
1365;90000;154,050898518;583,186531012;89262,76;338,174216155;338,98650591;0;0;0;14;0;0;0;0;0;0;0;0;21;0;0;0;0;0
1366;90000;6357,364984;725,042221586;82917,59;264,542498051;95,2316850808;0;0;0;66;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1367;90000;16249,6846257;69,5751710043;73680,74;638,152316018;327,563474539;0;0;0;74;0;0;0;0;0;0;0;0;21;0;0;0;0;0
1368;90000;12045,4756697;352,512340922;77602,01;902,310739989;300,017461379;0;0;0;110;0;0;0;0;0;0;0;0;35;0;0;0;0;0
1369;90000;9261,02107469;627,038339134;80111,94;1040,75817807;300,020126286;0;0;0;58;0;0;0;0;0;0;0;0;33;0;0;0;0;0
1370;90000;7170,44999991;2875,61863632;79953,93;1142,00839739;527,496758044;0;0;0;6;0;0;0;0;0;0;0;0;109;0;0;0;0;0
1371;90000;6640,41002979;1300,5464154;82059,04;931,676551911;600,037016443;0;0;0;3;0;0;0;0;0;0;0;0;63;0;0;0;0;0
1372;90000;11741,8259514;4420,60846882;73837,57;1412,76448379;601,502969696;0;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0
1373;90000;15984,2202135;4155,86782837;69859,91;1364,38451182;769,511391985;0;0;0;17;0;0;0;0;0;0;0;0;9;0;0;0;0;0
1374;90000;12616,190828;9928,0590105;67455,75;1473,5709501;399,203773085;0;0;0;3;0;0;0;0;0;0;0;0;16;0;0;0;0;0
1375;90000;12389,7761464;11381,3983874;66228,83;1936,87529015;786,233100676;0;0;0;12;0;0;0;0;0;0;0;0;20;0;0;0;0;0
1376;90000;13155,8627216;7351,92625537;69492,21;1436,09529615;357,360050408;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1377;90000;17120,3023899;2806,78061165;70072,92;1791,53814406;714,954449944;0;0;0;16;0;0;0;0;0;0;0;0;51;0;0;0;0;0
1378;90000;9408,06285032;8084,51026186;72507,43;2099,4305353;600,337032077;0;0;0;21;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1379;90000;8297,04649221;7765,60906194;73937,34;2791,79564057;1254,87144985;0;0;0;13;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1380;90000;9141,17960056;9742,00171171;71116,82;2932,96005611;603,508620416;0;0;0;41;0;0;0;0;0;0;0;0;6;0;0;0;0;0
1381;90000;9196,70723976;11149,0714201;69654,22;2841,85918939;601,512240337;0;0;0;81;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1382;90000;7512,37122628;12666,9149951;69820,71;2984,25658266;912,485571654;0;0;0;60;0;0;0;0;0;0;0;0;3;0;0;0;0;0
1383;90000;7599,92400127;11249,1022999;71150,97;2058,97040045;378,938598561;0;0;0;23;0;0;0;0;0;0;0;0;72;0;0;0;0;0
1384;90000;3447,78150624;6345,00496084;80207,21;1452,27861389;306,667567266;0;0;0;22;0;0;0;0;0;0;0;0;5;0;0;0;0;0
1385;90000;3351,85588588;13324,5725186;73323,57;2632,00337575;1348,54794321;0;0;0;24;0;0;0;0;0;0;0;0;2;0;0;0;0;0
1386;90000;5613,69851679;39061,753417;45324,55;1870,11430157;711,88790416;0;0;0;15;0;0;0;0;0;0;0;0;5;0;0;0;0;0
1387;90000;5651,19606399;30127,4589489;54221,34;2016,05636806;922,092027458;0;0;0;6;0;0;0;0;0;0;0;0;7;0;0;0;0;0
1388;90000;17015,4519227;22212,7967967;50771,75;1573,30671517;300,418674498;0;0;0;19;0;0;0;0;0;0;0;0;34;0;0;0;0;0
1389;90000;7310,26084443;19111,3088327;63578,43;1669,01153371;342,249688324;0;0;0;6;0;0;0;0;0;0;0;0;61;0;0;0;0;0
1390;90000;7494,11367933;27463,4232477;55042,46;1755,67605976;669,47746107;0;0;0;3;0;0;0;0;0;0;0;0;31;0;0;0;0;0
1391;90000;5911,55806704;51449,5147835;32638,93;2323,85757788;905,31188336;0;0;0;14;0;0;0;0;0;0;0;0;46;0;0;0;0;0
1392;90000;7890,24214521;33054,5102228;49055,25;2293,59420214;866,35184962;0;0;0;9;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1393;90000;20018,1160714;27343,9086455;42637,98;2572,39318077;1715,85713503;0;0;0;44;0;0;0;0;0;0;0;0;6;0;0;0;0;0
1394;90000;7098,52535049;32549,6642241;50351,81;3532,04675377;524,178802079;0;0;0;61;0;0;0;0;0;0;0;0;4;0;0;0;0;0
1395;90000;50555,3807442;20085,9314821;19358,69;921,324424939;347,282164194;0;0;0;30;0;0;0;0;0;0;0;0;5;0;0;0;0;0
